Unnamed: 0,kcat,MW,kcat_MW
R109,203.58333333333331,57701.90490000006,12701.487087300637
R110,203.58333333333331,51409.00970000007,14256.255941845131
R111,195.17796226415092,141845.55040000015,4953.561547538982
R112,66.88433333333333,165964.27660000024,1450.8158317727978
R113,0.0139,165964.27660000024,0.3015106685916765
R114_num1,101.37576363636364,52536.62650000003,6946.634631953555
R117_num1,20.86952380952381,165970.05000000005,452.6737547785621
R118,502.85,4609367.828400017,392.7349839269325
R119_num1,196.66666666666663,66485.86720000012,10648.879676491588
R121,502.85,117590.35590000065,15394.629824400337
R122,35.429237,82982.13830000012,1537.020566268052
R124,19.235222,52430.23520000005,1320.741723470276
R125,19.235222,52430.23520000005,1320.741723470276
R127,502.85,117590.35590000065,15394.629824400337
R128,23.88285,49621.82870000006,1732.6701222520624
R129,33.334749375,39507.87849999997,3037.49789424912
R130_num1,2.768333333333333,90680.03930000057,109.90290781667026
R131_num1,2.768333333333333,90680.03930000057,109.90290781667026
R132,24.998108,35271.91760000005,2551.4118574602207
R133_num1,194.0,35271.91760000005,19800.45451228881
R134_num1,7.315478461538461,20629.300799999994,1276.6173084033205
R135,6.331666666666668,64438.408500000165,353.73313107197464
R136,6.331666666666668,64438.408500000165,353.73313107197464
R137,6.331666666666668,64438.408500000165,353.73313107197464
R139_num1,15.821083333353336,58584.61250000018,972.1989711901199
R140,1.10580869375,57112.09910000009,69.7034666950281
R141,7.798333333333333,51170.45400000003,548.6369145757428
R142_num1,3.514,35100.80680000001,360.4019722988247
R143,175.0845,64624.97730000023,9753.259905593772
R145,48.2,234572.9854999999,739.7271242898516
R146_num1,31.067804878048783,53406.408200000085,2094.2074430868656
R147,18.78071428571429,65191.239400000304,1037.1113059183704
R148_num1,123.08393999999998,65768.73510000021,6737.2769649024085
R149,189.63107142857143,44980.57370000012,15177.037573952854
R150,131.68615625,55013.186900000095,8617.391378575076
R151,89.57619551724139,53411.98780000007,6037.489281798805
R152_num1,8.355377,198215.66399999935,151.75065679975776
R153_num1,32.241825,44658.27289999998,2599.0832708624525
R155_num1,41.88115384615384,53147.11970000005,2836.882877138376
R156,31.765,80429.83220000037,1421.7858830743585
R157,314.39846666666665,101901.4705000006,11107.14570110147
R158_num1,36.06780487804878,41423.505600000055,3134.5511607538947
R159,15.053333333333333,59761.22800000018,906.8086753505104
R160_num1,2860.0,49592.202300000085,207613.2843973332
R161_num1,11.040637,39350.487700000085,1010.0584649170668
R163_num1,457.3137608695652,38466.64729999998,42798.883050315526
R164_num1,34.249718,71273.94110000036,1729.930783917313
R165_num1,6.545606666666668,104419.89050000068,225.66758006703563
R166_num1,77.71816428571428,81453.52870000046,3434.908172720697
R167_num1,77.71816428571428,81453.52870000046,3434.908172720697
R168_num1,3.107166666666666,63921.05640000018,174.99397897935813
R169_num1,3.107166666666666,63921.05640000018,174.99397897935813
R170_num1,4.4967,62663.391900000206,258.3345635970903
R171,4.499881333333334,72199.86360000026,224.37123828582887
R172_num1,29.03125,63525.89540000021,1645.195228527226
R173,24.058735294117646,89753.5935000006,964.9914135061673
R174_num1,84.76880558333333,74013.23340000035,4123.150497300103
R175_num1,84.76880558333333,74013.23340000035,4123.150497300103
R176_num1,35.0883,62663.391900000206,2015.816191398978
R177_num1,1.2148666666666663,51811.30900000004,84.41245906371515
R178,146.36571428571432,74869.1464000003,7037.833296688546
R179_num1,18.712304999999997,83845.58410000034,803.4328667763402
R180_num1,18.712304999999997,83845.58410000034,803.4328667763402
R181,51.78615365853658,57428.188800000076,3246.3178286885386
R182_num1,16.597878947368418,56875.212600000115,1050.5870919685353
R183_num1,16.597878947368418,56875.212600000115,1050.5870919685353
R184_num1,11.257673333333333,38734.079600000034,1046.304040744522
R185_num1,5.004416666666667,109989.46370000072,163.79659827362062
R186_num1,4.868426105263158,64896.90710000036,270.0642413041479
R187_num1,1.861941176470588,69946.97000000026,95.82957253608116
R188_num1,1.861941176470588,69946.97000000026,95.82957253608116
R189_num1,6.681230769230769,63747.55200000015,377.30752028298616
R190_num1,6.681230769230769,63747.55200000015,377.30752028298616
R191_num1,8.22232558139535,88163.88770000041,335.7425910452804
R192,164.56,248756.5483000007,2381.5091664865263
R193_num1,8.22232558139535,88163.88770000041,335.7425910452804
R195,1.35,52188.02670000009,93.12480864504484
R196_num1,2633.474494185185,30512.65860000002,310707.37897177733
R197_num1,41.91986,62829.158600000184,2401.9340599604902
R198_num1,5451.636363636364,53445.10480000009,367215.8747285472
R199_num1,400.8875,63310.153200000095,22795.63272325169
R200,999.0,33928.2322,106000.21771838734
R201,870.6944445305555,10615.762199999996,295268.48296488787
R202_num1,224.1771513761468,53219.692800000084,15164.26913599409
R203,224.1771513761468,56404.204700000075,14308.113184940048
R205,6.391051999999999,51666.537400000096,445.31312446728737
R207,1.06875,67821.88300000022,56.729477711493026
R208,0.4091286310229008,67821.88300000022,21.716634905026712
R209,12.30535,83253.83000000045,532.0987635043308
R210,1.4555333333333331,48362.52930000002,108.3466906268692
R211_num1,224.1771513761468,53219.692800000084,15164.26913599409
R212,6.331666666666668,64438.408500000165,353.73313107197464
R213,6.331666666666668,64438.408500000165,353.73313107197464
R214,1.4555333333333331,48362.52930000002,108.3466906268692
R215_num1,540.5085,34416.4912,56537.73909410034
R216_num1,540.5085,34416.4912,56537.73909410034
R217,7.0416713,64438.408500000165,393.3991740345346
R218,9.8,42410.008400000086,831.8791089888095
R219,5373.92064516129,99637.34580000077,194165.2918115016
R220_num1,180.55161290322587,92634.99280000004,7016.633637085063
R221,8.333514,71254.49310000018,421.0352090765196
R222,8.333514,71254.49310000018,421.0352090765196
R223_num1,22.80838,53406.408200000085,1537.459094655983
R225,3.733333333333333,49628.25490000002,270.8134716217877
R226,267.24735363636364,39507.87849999997,24351.86371981249
R227,62.41235294117647,56930.478400000095,3946.6464520037293
R228,35.73333333333333,56930.478400000095,2259.5980855133616
R230_num1,4.500634920634921,53406.408200000085,303.37718375686774
R231_num1,3.467575,126739.70850000056,98.49533463302816
R234_num1,4.451944444444443,48244.02540000005,332.2069389342453
R235,133.84615384615384,37275.25110000002,12926.704438649736
R236,2.1999998,201909.65980000075,39.22545997970114
R237_num1,63.46666666666667,96977.4662000006,2356.01123593801
R239_num1,1.185,48362.52930000002,88.20878605288327
R241_num1,45.85977849315069,45244.44489999998,3648.9607274492732
R242,22.204761904761906,71254.49310000018,1121.8540667317257
R244,418.3162608695652,50928.627600000116,29569.588070549762
R246,418.3162608695652,50928.627600000116,29569.588070549762
R247_num1,180.55161290322587,70957.57610000034,9160.203070290754
R248,51.95527777777777,106412.91720000008,1757.6719530060946
R249,51.95527777777777,106412.91720000008,1757.6719530060946
R250,180.55161290322587,92268.28750000006,7044.5201061265225
R251_num1,89.02839393939394,56547.74270000006,5667.816306694375
R252_num1,757.9835294117647,60125.395000000055,45384.1626467876
R253,112.75225,295191.07200000016,1375.0690264778732
R254_num1,151.28352941176468,51718.41830000005,10530.49810462499
R255_num1,93.82748481818182,128701.6237000005,2624.511918612672
R256,169.39351621621626,123572.71270000086,4934.881213288882
R257,411.2407162162162,38774.34500000007,38181.601220559
R258,411.2407162162162,38774.34500000007,38181.601220559
R259_num1,48.60777777777778,127975.06160000057,1367.3601544880928
R260_num1,15.27,127975.06160000057,429.5524402388704
R261_num1,3186.4445,84970.73320000034,135001.77964805366
R263,16.666666666666668,62407.03870000013,961.4300125411957
R265,1.9061666575,35959.27780000002,190.8325302072668
R270,13.272870999999999,80926.88500000031,590.4383394961984
R271,13.272870999999999,80926.88500000031,590.4383394961984
R272,8.70857,61267.963900000235,511.7005691778812
R273,8.70857,61267.963900000235,511.7005691778812
R274,76.9083335,27585.9452,10036.632734266432
R275,7.95,60933.73060000012,469.6905920281852
R277_num1,11.078113207547169,27297.6783,1460.974340340505
R280_num1,4.038571428571428,97887.88830000076,148.52559796059091
R281,9.338333333333336,39437.205,852.4437773924398
R282_num1,110.0,56201.887400000094,7046.026714042337
R283_num1,21.31858244197531,53406.408200000085,1437.0353554521755
R284_num1,21.31858244197531,53406.408200000085,1437.0353554521755
R285,1.3830666666666669,62422.572800000125,79.76345377420891
R287,2.0069999999999997,38991.047500000015,185.30407524958127
R288_num1,2.908750000027273,58584.61250000018,178.74147413876216
R289,354.0,53359.415000000095,23883.3203100146
R290,1.10580869375,57112.09910000009,69.7034666950281
R291,7.4316666666666675,36759.702500000014,727.8078488257622
R292_num1,942.5833333333335,30467.769600000014,111373.42984239972
R298_num1,0.023,246109.1850999996,0.33643604145191297
R299,0.023,239463.93819999983,0.34577231387068225
R300,0.28333396666666666,53784.67120000008,18.96455360314629
R302,5.714345,53784.67120000008,382.4815052508859
R304,5.714345,53784.67120000008,382.4815052508859
R306,0.28333396666666666,53784.67120000008,18.96455360314629
R308,304.948,12255.322299999993,89578.45196776268
R309,6.827247,35802.74460000003,686.4861751408852
R310,3.6368885000000004,38062.63700000002,343.98033431052073
R311,224.8,44005.0571,18390.613564276002
R312,304.948,96378.01510000057,11390.697337571477
R315_num1,224.8,43746.00260000002,18499.518856609757
R318,0.28333396666666666,53784.67120000008,18.96455360314629
R320,0.28333396666666666,53784.67120000008,18.96455360314629
R325_num1,811.2210796111111,57725.80190000008,50590.82404189168
R326,55.69801110944446,93844.56190000073,2136.648474182908
R327,17.365760416875,93844.56190000073,666.1732575124262
R328,202.58011294,40942.43520000009,17812.531253245983
R329,77.11666666666666,47107.50130000007,5893.32892508989
R330,77.11666666666666,47107.50130000007,5893.32892508989
R331,81000.15677,74134.05430000037,3933422.596745779
R332_num1,1698.8710714285714,32493.36040000005,188221.09445912676
R333,19.437275,46559.1249,1502.9103349835511
R334,5.3378773,38991.72550000003,492.8316978431741
R335,21.253029,63735.68490000022,1200.4406090566658
R336,31.393746052631574,76949.42859999997,1468.724171779928
R337,15.928928571428573,63735.68490000022,899.7179985923815
R338_num1,478.166528148148,40479.823300000025,42524.87686460163
R339,81.74225600000001,150790.21289999998,1951.5332987503205
R340,11.922352941176472,150790.21289999998,284.63697850668194
R341,0.327075,57199.2934000001,20.585394154536843
R342,0.2611761744299065,57199.2934000001,16.43786438710905
R343,0.2611761744299065,57199.2934000001,16.43786438710905
R344,8.817684,42808.207000000046,741.5321646150694
R345,8.817684,42808.207000000046,741.5321646150694
R346,8.817684,42808.207000000046,741.5321646150694
R347_num1,32.31914285714286,67104.08600000027,1733.8573732412333
R348,22.557503,33614.892900000006,2415.804537636947
R349_num1,1698.8710714285714,39451.53639999998,155024.0222619786
R350_num1,32.31914285714286,72396.11190000034,1607.115509827728
R351,16.79775,149842.11560000054,403.5707835401103
R352_num1,166.18200000000002,92730.46750000039,6451.549486688369
R353,18.599558,39709.7282,1686.196603078235
R354,13.272870999999999,80926.88500000031,590.4383394961984
R355,13.272870999999999,80926.88500000031,590.4383394961984
R356,8.70857,61267.963900000235,511.7005691778812
R357,8.70857,61267.963900000235,511.7005691778812
R360_num1,27.434288000000002,38301.15189999998,2578.6022586960385
R361,11.777003,434110.0943000071,97.6646508724119
R362_num1,11.745855,260838.07720000012,162.11236662190814
R363,11.777003,434110.0943000071,97.6646508724119
R364_num1,7.86,53406.408200000085,529.8240595779282
R365_num1,0.26,40239.806999999986,23.260548938517534
R366,35.21,27297.6783,4643.47182229047
R367,1890.2317368421047,44748.31420000002,152069.06392535285
R368,1890.2317368421047,44748.31420000002,152069.06392535285
R369,1890.2317368421047,31195.9544,218131.94638570122
R370,1890.2317368421047,31195.9544,218131.94638570122
R373,92.11603090909092,46815.21810000002,7083.545153295508
R374,1.06875,60231.46220000009,63.87857540672481
R375,1.06875,60231.46220000009,63.87857540672481
R378_num1,2633.474494185185,30512.65860000002,310707.37897177733
R379_num1,2633.474494185185,30512.65860000002,310707.37897177733
R380_num1,2633.474494185185,30512.65860000002,310707.37897177733
R381_num1,801.6544444444444,97225.74480000073,29683.043374330402
R382_num1,801.6544444444444,97225.74480000073,29683.043374330402
R383_num1,801.6544444444444,97225.74480000073,29683.043374330402
R384_num1,137.8095238095238,64830.593500000265,7652.471756475339
R385_num1,137.8095238095238,64830.593500000265,7652.471756475339
R386_num1,801.6544444444444,89693.33980000057,32175.811564550324
R387_num1,801.6544444444444,89693.33980000057,32175.811564550324
R388,60.7,13847.357199999988,15780.628523109102
R389_num1,801.6544444444444,97225.74480000073,29683.043374330402
R390_num1,801.6544444444444,54081.17290000002,53363.41364741368
R391_num1,801.6544444444444,97225.74480000073,29683.043374330402
R394_num1,24.465385,118922.65470000096,740.6106617967997
R395_num1,18.627026315789475,118922.65470000096,563.8731737531717
R396_num1,61.8785,67354.64100000018,3307.30884602294
R399_num1,4207.556,46022.074700000136,329129.04728304123
R400_num1,0.9785569176190476,43609.13940000005,80.7813442754747
R401,940.4729411764706,49408.50750000001,68524.68855156764
R402,1418.3027142857145,47792.538400000056,106834.45454800462
R403,1418.3027142857145,40581.612600000015,125817.81364273756
R404_num1,222.58287,92634.99280000004,8650.060930322647
R407,0.42700000000000005,86769.07790000044,17.7159886586739
R408,1.51499,46022.074700000136,118.5075648056341
R409,1.51499,48199.023700000165,113.1550720601003
R410_num1,10.716813,72584.9422000003,531.5224567334551
R411_num1,61.8785,72584.9422000003,3068.991904494471
R412,180.55161290322587,91901.58220000009,7072.629120106837
R413,180.55161290322587,92634.99280000004,7016.633637085063
R414,4.804266666,17746.996799999994,974.551367338952
R415_num1,10.716813,72584.9422000003,531.5224567334551
R416_num1,526.243422754717,34693.54950000003,54606.01031661461
R417,23.37357142857143,38284.37490000002,2197.8903237324926
R418_num1,55.52153833333333,70991.95560000026,2815.495591165251
R419_num1,398.4117647058823,46746.861300000026,30681.896346721693
R420,398.4117647058823,42012.883200000026,34139.10790443383
R421_num1,3.585,82061.74290000046,157.2718241644844
R422_num1,180.55161290322587,92634.99280000004,7016.633637085063
R424,16.5,29125.786600000014,2039.429898178268
R425,2.1291172413793102,100833.68430000004,76.01449973960253
R427,5.6676463,55915.657400000164,364.89827051554863
R428,89.61916666666669,33293.68530000003,9690.396154492388
R429,32.0,33293.68530000003,3460.115603363377
R430,55748.857142857145,37819.24780000001,5306712.782222118
R431,170.34306666666666,86769.07790000044,7067.437557729271
R432_num1,18.063636363636363,47792.538400000056,1360.6536310088695
R433,14.433428571428573,49252.440400000116,1054.9800666758988
R434,14.433428571428573,63640.164900000236,816.4709022798693
R435_num1,61.8785,72584.9422000003,3068.991904494471
R436,6.726947368421053,24044.800000000007,1007.1620694002772
R438,59.852534999999996,40963.856900000064,5259.981415470663
R439,13.327994,29478.085899999984,1627.6761850402245
R440_num1,3.577861111111111,47190.46510000002,272.94284921129105
R441,547.0506214285714,40650.14620000003,48447.11326383509
R443,1.6020500000000002,52124.249200000086,110.64677359419866
R444,75.00423076923077,23579.6349,11451.204902635314
R445,75.00423076923077,23579.6349,11451.204902635314
R446,312.5617619047619,43458.21730000001,25892.050175218363
R447,2.831166666666667,47049.79550000009,216.62580871366342
R448,213.68,16727.959399999996,45985.76440829957
R449,213.68,16727.959399999996,45985.76440829957
R450,24.663985999999998,19432.844499999985,4569.0866100431185
R451_num1,44.172245000000004,39673.05470000002,4008.264127944752
R452,45.510757,38820.322300000036,4220.437015794684
R453_num1,8.198032000000001,310423.29160000285,95.07313400319518
R454_num1,2.2893841,44425.65490000005,185.51854280036713
R455,1.3642917125,100581.12040000057,48.830736280006406
R457,27.782877000000003,52046.61720000005,1921.707165244928
R459,6.841176470588236,64624.97730000023,381.09468386795936
R460_num1,46.184784,33785.96359999999,4921.133058936939
R461,95.98637931034484,30366.639000000014,11379.295730332267
R463,95.98637931034484,30366.639000000014,11379.295730332267
R464,92.11603090909092,46815.21810000002,7083.545153295508
R465_num1,122.1078181818182,40044.49539999999,10977.49243843751
R466_num1,14.352059607647062,40044.49539999999,1290.250109819824
R467_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R468_num1,27.705975,194814.8689999997,511.9809925801925
R469_num1,9.952411111111113,40044.49539999999,894.7217249739651
R470_num1,1.3791666666666669,40044.49539999999,123.98707863353428
R471,11.1839625,204466.84449999954,196.9134169329839
R472_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R473_num1,27.705975,194814.8689999997,511.9809925801925
R474_num1,9.952411111111113,40044.49539999999,894.7217249739651
R475_num1,1.3791666666666669,40044.49539999999,123.98707863353428
R476,11.1839625,204466.84449999954,196.9134169329839
R477_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R478_num1,27.705975,194814.8689999997,511.9809925801925
R479_num1,9.952411111111113,40044.49539999999,894.7217249739651
R480_num1,1.3791666666666669,40044.49539999999,123.98707863353428
R481,11.1839625,204466.84449999954,196.9134169329839
R482_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R483_num1,27.705975,194814.8689999997,511.9809925801925
R484_num1,9.952411111111113,40044.49539999999,894.7217249739651
R485_num1,1.3791666666666669,40044.49539999999,123.98707863353428
R486,11.1839625,204466.84449999954,196.9134169329839
R487_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R488_num1,27.705975,194814.8689999997,511.9809925801925
R489_num1,9.952411111111113,40044.49539999999,894.7217249739651
R490_num1,1.3791666666666669,40044.49539999999,123.98707863353428
R491,11.1839625,204466.84449999954,196.9134169329839
R492_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R493_num1,27.705975,194814.8689999997,511.9809925801925
R494_num1,9.952411111111113,40044.49539999999,894.7217249739651
R495_num1,1.3791666666666669,40044.49539999999,123.98707863353428
R496,11.1839625,204466.84449999954,196.9134169329839
R497_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R498_num1,27.705975,194814.8689999997,511.9809925801925
R499_num1,9.952411111111113,40044.49539999999,894.7217249739651
R500_num1,1.3791666666666669,40044.49539999999,123.98707863353428
R501,11.1839625,204466.84449999954,196.9134169329839
R502_num1,77.11666666666666,194814.8689999997,1425.045231018791
R503_num1,170.8933846153846,194814.8689999997,3157.952921013363
R504_num1,0.1,234419.4923999993,1.53570846994975
R505_num1,13.038030000000001,39135.66649999999,1199.338409121
R506,11.1839625,204466.84449999954,196.9134169329839
R507_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R508_num1,170.8933846153846,194814.8689999997,3157.952921013363
R509_num1,0.1,234419.4923999993,1.53570846994975
R510_num1,13.038030000000001,39135.66649999999,1199.338409121
R511,11.1839625,204466.84449999954,196.9134169329839
R512_num1,17.168145925555557,234419.4923999993,263.6526711120896
R513_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R514_num1,170.8933846153846,194814.8689999997,3157.952921013363
R515,11.1839625,204466.84449999954,196.9134169329839
R516_num1,13.038030000000001,39135.66649999999,1199.338409121
R517,11.1839625,204466.84449999954,196.9134169329839
R518_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R519_num1,170.8933846153846,194814.8689999997,3157.952921013363
R520,11.1839625,204466.84449999954,196.9134169329839
R521_num1,13.038030000000001,39135.66649999999,1199.338409121
R522,11.1839625,204466.84449999954,196.9134169329839
R523_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R524_num1,170.8933846153846,194814.8689999997,3157.952921013363
R525,11.1839625,204466.84449999954,196.9134169329839
R526_num1,13.038030000000001,39135.66649999999,1199.338409121
R527,11.1839625,204466.84449999954,196.9134169329839
R528_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R529_num1,170.8933846153846,194814.8689999997,3157.952921013363
R530,11.1839625,204466.84449999954,196.9134169329839
R531_num1,13.038030000000001,39135.66649999999,1199.338409121
R532,11.1839625,204466.84449999954,196.9134169329839
R533_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R534_num1,170.8933846153846,194814.8689999997,3157.952921013363
R535,11.1839625,204466.84449999954,196.9134169329839
R536_num1,13.038030000000001,39135.66649999999,1199.338409121
R537,11.1839625,204466.84449999954,196.9134169329839
R538_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R539_num1,170.8933846153846,194814.8689999997,3157.952921013363
R540,11.1839625,204466.84449999954,196.9134169329839
R541_num1,13.038030000000001,39135.66649999999,1199.338409121
R542,11.1839625,204466.84449999954,196.9134169329839
R543_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R544_num1,170.8933846153846,194814.8689999997,3157.952921013363
R545,11.1839625,204466.84449999954,196.9134169329839
R546_num1,13.038030000000001,39135.66649999999,1199.338409121
R547,11.1839625,204466.84449999954,196.9134169329839
R548_num1,104.26226428571428,194814.8689999997,1926.6709638501568
R549_num1,170.8933846153846,194814.8689999997,3157.952921013363
R550,11.1839625,204466.84449999954,196.9134169329839
R551_num1,13.038030000000001,39135.66649999999,1199.338409121
R552,11.1839625,204466.84449999954,196.9134169329839
R553_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R554_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R555_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R556_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R557_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R558_num1,4.240510606060607,234419.4923999993,65.1218805463902
R559_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R560_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R561_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R562_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R563_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R564_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R565_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R566_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R567_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R568_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R569_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R570_num1,3.2827931034482765,234419.4923999993,50.41413174058144
R571_num1,17.168145925555557,234419.4923999993,263.6526711120896
R572_num1,17.168145925555557,234419.4923999993,263.6526711120896
R573_num1,17.168145925555557,234419.4923999993,263.6526711120896
R574_num1,17.168145925555557,234419.4923999993,263.6526711120896
R575_num1,17.168145925555557,234419.4923999993,263.6526711120896
R576_num1,17.168145925555557,234419.4923999993,263.6526711120896
R577_num1,17.168145925555557,234419.4923999993,263.6526711120896
R578_num1,17.168145925555557,234419.4923999993,263.6526711120896
R580_num1,17.168145925555557,234419.4923999993,263.6526711120896
